Item_Id,Date,State_of_Country,Market_Category,Product_Category,Grade,Demand,Low_Cap_Price,High_Cap_Price
IT_61215,2009-06-23,21,24,10,0,68.6,4284,6458
IT_61219,2009-06-23,21,452,0,0,6.9,3905,5752
IT_61223,2009-06-23,21,58,15,0,15.6,4008,5872
IT_61226,2009-06-23,5,471,1,2,5.6,2354,3439
IT_61227,2009-06-24,23,199,1,2,12.8,5214,8356
IT_61244,2009-06-24,0,283,0,0,10.6,2149,6164
IT_61257,2009-06-24,1,57,0,0,0.7,2812,8121
IT_61297,2009-06-25,0,3,0,0,0.2,2991,3919
IT_61306,2009-06-25,0,268,0,2,4.6,1724,4523
IT_61307,2009-06-25,0,275,0,0,0.1,3416,4502
IT_61333,2009-06-25,17,358,0,3,20.6,2669,9240
IT_61342,2009-06-25,20,93,0,2,0.6,2819,5688
IT_61351,2009-06-25,20,389,0,2,5.6,2244,4932
IT_61389,2009-06-25,21,24,10,0,58.5,4484,6238
IT_61392,2009-06-25,21,452,0,0,6,4237,5492
IT_61407,2009-06-26,0,3,0,0,0.2,2903,3568
IT_61423,2009-06-26,0,294,0,2,0.4,3312,5769
IT_61433,2009-06-26,1,456,1,0,0.3,2861,8510
IT_61443,2009-06-26,1,57,0,0,0.8,3103,6545
IT_61444,2009-06-26,6,28,10,0,67.1,3477,4650
IT_61450,2009-06-26,18,23,12,2,0,2596,7740
IT_61457,2009-06-26,20,55,0,0,0.7,2357,4706
IT_61476,2009-06-26,20,30,0,0,3.4,3127,20788
IT_61484,2009-06-26,3,63,0,1,6.3,2361,6698
IT_61497,2009-06-26,21,24,10,0,53,4632,6037
IT_61501,2009-06-26,21,452,0,0,3.6,4161,5293
IT_61508,2009-06-26,5,101,0,0,1.1,1447,1912
IT_61515,2009-06-27,0,3,0,0,0.2,2473,3847
IT_61545,2009-06-27,4,458,0,0,4.8,5956,7637
IT_61546,2009-06-27,17,358,0,3,18.3,2291,13085
IT_61549,2009-06-27,17,39,0,3,26.4,4999,8521
IT_61578,2009-06-27,20,30,0,0,5.1,2910,4060
IT_61608,2009-06-27,5,471,1,2,1.1,2434,3201
IT_61612,2009-06-28,0,3,0,0,0.1,2701,3493
IT_61641,2009-06-28,17,358,0,3,6.8,1931,11685
IT_61667,2009-06-28,20,115,0,0,0.6,2271,3546
IT_61695,2009-06-29,0,3,0,0,0.2,2964,3815
IT_61707,2009-06-29,0,294,0,2,0.3,2330,5461
IT_61716,2009-06-29,1,456,1,0,0.3,3893,8419
IT_61726,2009-06-29,17,13,0,3,0,429,1732
IT_61738,2009-06-29,20,55,0,0,0.4,3956,4889
IT_61740,2009-06-29,20,73,0,0,0.1,1760,2697
IT_61745,2009-06-29,20,389,0,2,6,2430,6379
IT_61748,2009-06-29,20,104,13,0,2.4,823,5396
IT_61763,2009-06-29,3,62,0,0,94.2,1734,6385
IT_61778,2009-06-29,21,452,0,0,1.9,4316,6114
IT_61792,2009-06-30,0,3,0,0,0.5,2833,4560
IT_61808,2009-06-30,0,294,0,2,0.2,1812,5448
IT_61812,2009-06-30,0,450,0,0,3.7,2128,8335
IT_61825,2009-06-30,1,57,0,0,0.9,2890,7465
IT_61829,2009-06-30,18,23,11,2,0,5316,11871
IT_61837,2009-06-30,20,55,0,0,0.5,3971,5313
IT_61845,2009-06-30,20,104,13,0,1.6,897,6032
IT_61876,2009-06-30,21,58,15,0,21.3,4378,5886
IT_61878,2009-06-30,5,471,1,2,2.2,2169,3375
IT_61885,2009-07-01,0,3,0,0,0.2,2926,3801
IT_61915,2009-07-01,3,63,0,1,7.2,3031,7780
IT_61922,2009-07-01,21,452,0,0,3.3,4491,5911
IT_61928,2009-07-01,5,101,0,0,2.4,2232,3012
IT_61932,2009-07-02,0,3,0,0,0.2,2558,4765
IT_61946,2009-07-02,0,294,0,2,0.1,2378,5379
IT_61947,2009-07-02,0,367,0,0,46.5,2915,6787
IT_61969,2009-07-02,18,23,11,2,2132.2,4931,11554
IT_61977,2009-07-02,20,55,0,0,0.7,3514,4794
IT_61995,2009-07-02,20,137,0,0,1.9,3606,6512
IT_62007,2009-07-02,3,62,0,0,315.8,1718,7122
IT_62008,2009-07-02,3,191,0,2,63.7,4410,6900
IT_62020,2009-07-02,21,24,10,0,55.9,4721,6284
IT_62024,2009-07-02,21,452,0,0,2.3,4121,6150
IT_62028,2009-07-02,21,58,15,0,21.7,4533,6002
IT_62038,2009-07-03,0,3,0,0,0.4,2653,3634
IT_62058,2009-07-03,0,450,0,0,1.2,2122,11535
IT_62072,2009-07-03,18,23,10,2,1759.3,1585,6549
IT_62079,2009-07-03,20,55,0,0,0.1,3725,5260
IT_62105,2009-07-03,3,62,0,0,204.6,1430,7352
IT_62124,2009-07-03,5,121,0,0,2.8,1193,4088
IT_62156,2009-07-04,1,57,0,0,1.2,3190,8135
IT_62157,2009-07-04,4,175,0,1,1.7,7765,11842
IT_62158,2009-07-04,4,175,0,0,0,8086,10413
IT_62161,2009-07-04,17,358,0,3,11.1,2314,10979
IT_62170,2009-07-04,20,93,0,2,0.6,2717,4524
IT_62173,2009-07-04,20,55,0,0,0.1,3826,5583
IT_62187,2009-07-04,20,30,0,0,0.7,2486,3402
IT_62209,2009-07-04,21,452,0,0,2.3,4026,6028
IT_62245,2009-07-05,0,450,0,0,0.8,2342,8124
IT_62260,2009-07-05,17,358,0,3,1.2,3072,10523
IT_62313,2009-07-05,21,24,10,0,41.8,4389,6418
IT_62317,2009-07-05,21,452,0,0,2.1,4244,5592
IT_62334,2009-07-06,0,3,0,0,0.1,3180,4077
IT_62338,2009-07-06,0,186,0,0,0.2,3936,5794
IT_62353,2009-07-06,0,294,0,2,0.6,1637,5433
IT_62385,2009-07-06,20,93,0,2,0.2,2723,5311
IT_62423,2009-07-06,21,14,0,0,2.3,3214,4600
IT_62427,2009-07-06,21,24,10,0,39.2,4573,6063
IT_62428,2009-07-06,21,24,0,0,0,8037,10722
IT_62432,2009-07-06,21,452,0,0,1.7,4437,5859
IT_62433,2009-07-06,21,469,0,0,0.9,4002,5687
IT_62436,2009-07-06,21,58,15,0,18.5,4022,5789
IT_62437,2009-07-06,21,205,10,0,0.6,3139,4035
IT_62440,2009-07-06,5,163,0,0,0.8,321,564
IT_62441,2009-07-06,5,98,0,0,2.5,1034,2821
IT_62450,2009-07-07,0,3,0,0,0.2,2350,3301
IT_62454,2009-07-07,0,70,0,2,6.7,1827,2535
IT_62459,2009-07-07,0,268,0,2,9.9,1286,3652
IT_62460,2009-07-07,0,130,0,0,0.7,579,7195
IT_62465,2009-07-07,0,283,0,0,0.8,2490,3519
IT_62472,2009-07-07,0,450,0,0,2.8,2132,4199
IT_62490,2009-07-07,4,175,0,1,2.1,8405,11957
IT_62500,2009-07-07,18,23,12,2,0,2567,6786
IT_62507,2009-07-07,20,55,0,0,0.7,3867,5804
IT_62547,2009-07-07,21,24,10,0,51.2,4372,6867
IT_62550,2009-07-07,21,452,0,0,3,4545,5540
IT_62553,2009-07-07,21,65,0,2,14,5296,7949
IT_62563,2009-07-08,0,3,0,0,0.3,3299,4878
IT_62590,2009-07-08,17,358,0,3,1.3,2876,10166
IT_62605,2009-07-08,3,113,0,0,2.5,1432,3339
IT_62610,2009-07-08,21,162,0,1,2.1,4243,6372
IT_62614,2009-07-08,21,452,0,0,2.3,4090,5522
IT_62617,2009-07-08,21,65,0,2,16.7,4894,7026
IT_62629,2009-07-09,0,3,0,0,0.2,2412,3881
IT_62633,2009-07-09,0,70,0,2,18.6,2105,6745
IT_62655,2009-07-09,1,57,0,0,0.9,3295,7703
IT_62663,2009-07-09,18,23,12,2,0,2625,6516
IT_62669,2009-07-09,20,55,0,0,1.3,5125,6495
IT_62690,2009-07-09,3,62,0,0,110.4,2082,6663
IT_62700,2009-07-09,21,65,0,2,29.5,4923,7335
IT_62715,2009-07-10,0,3,0,0,0.2,3086,4219
IT_62719,2009-07-10,0,70,0,2,2.2,5609,7437
IT_62766,2009-07-10,17,11,0,3,953.1,404,973
IT_62772,2009-07-10,20,93,0,2,0.6,3296,5536
IT_62815,2009-07-10,21,65,0,2,11.8,5088,7689
IT_62832,2009-07-11,0,3,0,0,0.2,2907,4106
IT_62835,2009-07-11,0,186,0,2,0.4,3758,5559
IT_62865,2009-07-11,1,57,0,0,0.7,3296,6911
IT_62869,2009-07-11,17,358,0,3,5.2,2570,11431
IT_62877,2009-07-11,20,93,0,2,0.3,3377,5531
IT_62880,2009-07-11,20,55,0,0,1.7,2375,6773
IT_62921,2009-07-11,21,14,0,0,2.3,3479,4378
IT_62928,2009-07-11,21,452,0,0,3.3,4442,5460
IT_62932,2009-07-11,21,58,15,0,16.2,4481,5913
IT_62936,2009-07-11,5,471,1,2,3,2152,3185
IT_62937,2009-07-11,5,98,0,0,1.5,979,3307
IT_62949,2009-07-12,0,70,0,2,8.3,3140,4269
IT_62969,2009-07-12,0,294,0,2,0.5,3352,6553
IT_62982,2009-07-12,1,57,0,0,0.6,3035,7357
IT_62993,2009-07-12,20,93,0,2,0.2,3980,5986
IT_63011,2009-07-12,20,403,0,0,1.8,3822,5231
IT_63015,2009-07-12,20,129,0,0,1.2,1959,3533
IT_63016,2009-07-12,20,115,0,0,0.4,2189,3263
IT_63037,2009-07-12,21,469,0,0,0.6,4519,6365
IT_63057,2009-07-13,0,70,0,2,15.6,2073,2788
IT_63080,2009-07-13,0,450,0,0,3.4,2339,8537
IT_63093,2009-07-13,1,57,0,0,1.1,4168,7705
IT_63099,2009-07-13,4,175,0,0,0,8593,11074
IT_63106,2009-07-13,20,93,0,2,1.4,3770,5736
IT_63109,2009-07-13,20,55,0,0,0.3,2580,3987
IT_63145,2009-07-13,21,14,0,0,1.7,3462,4589
IT_63158,2009-07-13,21,205,10,0,0.6,2889,4072
IT_63161,2009-07-13,21,220,0,0,47.6,4018,6092
IT_63163,2009-07-13,5,98,0,0,2,987,2362
IT_63170,2009-07-14,0,3,0,0,0.4,2514,4383
IT_63176,2009-07-14,0,186,0,2,0.4,1907,5147
IT_63202,2009-07-14,0,450,0,0,2.7,1729,4284
IT_63216,2009-07-14,17,358,0,3,8.9,2966,12758
IT_63227,2009-07-14,20,55,0,0,1,2485,4853
IT_63255,2009-07-14,3,62,0,0,130.5,2808,7236
IT_63269,2009-07-14,21,452,0,0,2.9,4436,5891
IT_63282,2009-07-15,0,3,0,0,0.5,3231,4730
IT_63309,2009-07-15,1,57,0,0,1,2979,7451
IT_63339,2009-07-15,21,452,0,0,2.2,4519,5988
IT_63343,2009-07-15,21,58,15,0,17.8,4364,5777
IT_63373,2009-07-16,0,308,0,0,0.6,2081,8186
IT_63384,2009-07-16,1,57,0,0,1.1,3320,8044
IT_63387,2009-07-16,4,458,0,0,4.5,6178,9019
IT_63388,2009-07-16,17,358,0,3,6,3268,12457
IT_63390,2009-07-16,17,39,0,3,18.6,4137,10269
IT_63397,2009-07-16,20,93,0,2,1.2,3934,5856
IT_63418,2009-07-16,20,403,0,0,2.9,3356,4542
IT_63446,2009-07-16,21,24,10,0,22.7,4793,6790
IT_63453,2009-07-16,21,58,15,0,0,4646,6360
IT_63456,2009-07-16,21,220,0,0,23.7,3920,5552
IT_63467,2009-07-17,0,3,0,0,0.5,1911,4502
IT_63471,2009-07-17,0,70,0,2,5.9,2284,7797
IT_63504,2009-07-17,1,57,0,0,0.4,3648,8357
IT_63509,2009-07-17,4,36,0,0,7,10068,13008
IT_63539,2009-07-17,20,403,0,0,2.2,3304,4177
IT_63540,2009-07-17,20,137,0,0,0.5,3186,6470
IT_63543,2009-07-17,20,129,0,0,1.2,1793,3990
IT_63553,2009-07-17,3,63,0,1,21.9,2292,7315
IT_63566,2009-07-17,21,24,10,0,18.3,4705,6570
IT_63570,2009-07-17,21,452,0,0,4.7,4396,6184
IT_63575,2009-07-17,5,471,1,2,2.3,2354,3974
IT_63577,2009-07-17,5,121,0,0,0.7,1242,4103
IT_63584,2009-07-18,0,3,0,0,0.2,2614,5088
IT_63589,2009-07-18,0,1,0,0,4.4,1333,5013
IT_63605,2009-07-18,0,294,0,2,0.2,2244,5364
IT_63636,2009-07-18,17,39,0,3,9.5,3008,14010
IT_63645,2009-07-18,20,55,0,0,1,2330,5798
IT_63646,2009-07-18,20,78,0,2,1.5,3221,6178
IT_63676,2009-07-18,3,62,0,0,78.4,2775,6840
IT_63684,2009-07-18,21,14,0,0,2.4,3655,4510
IT_63690,2009-07-18,21,452,0,0,5.7,4330,5919
IT_63692,2009-07-18,21,58,15,0,19.2,4399,5967
IT_63693,2009-07-18,21,205,10,0,0.6,2947,4269
IT_63699,2009-07-18,5,98,0,0,2,1036,2591
IT_63707,2009-07-19,0,3,0,0,0.3,3433,4585
IT_63710,2009-07-19,0,70,0,2,5.9,2019,7780
IT_63715,2009-07-19,0,176,0,0,0.7,2327,4234
IT_63747,2009-07-19,1,57,0,0,0.6,3005,7386
IT_63761,2009-07-19,20,55,0,0,0.5,2437,5639
IT_63803,2009-07-19,21,452,0,0,7.3,4820,5983
IT_63819,2009-07-20,0,3,0,0,0.1,3147,4183
IT_63839,2009-07-20,0,294,0,2,0.3,1268,2320
IT_63855,2009-07-20,1,57,0,0,0.6,3459,7621
IT_63867,2009-07-20,20,93,0,2,0.6,3150,5495
IT_63900,2009-07-20,3,63,0,1,2.4,3912,7766
IT_63914,2009-07-20,21,452,0,0,5.8,4422,6006
IT_63915,2009-07-20,21,469,0,0,0.9,4290,6574
IT_63922,2009-07-20,5,98,0,0,2.4,1051,2753
IT_63923,2009-07-20,5,101,0,0,0.7,2648,3284
IT_63933,2009-07-21,0,3,0,0,0.2,3627,4908
IT_63946,2009-07-21,0,155,0,0,9.1,395,598
IT_63966,2009-07-21,1,456,1,0,0.3,2972,7683
IT_63974,2009-07-21,1,57,0,0,0.5,1984,7107
IT_63991,2009-07-21,20,93,0,2,0.6,3342,5303
IT_63994,2009-07-21,20,55,0,0,1,3406,6435
IT_64023,2009-07-21,3,63,0,1,2.8,3890,6892
IT_64034,2009-07-21,21,452,0,0,4.7,4761,6546
IT_64048,2009-07-22,0,3,0,0,0.4,2648,5139
IT_64082,2009-07-22,1,57,0,0,0.8,3621,7199
IT_64084,2009-07-22,17,358,0,3,2.1,3195,8497
IT_64117,2009-07-22,5,98,0,0,1.2,992,2573
IT_64127,2009-07-23,0,3,0,0,0.3,3319,5017
IT_64131,2009-07-23,0,70,0,2,1.7,2197,6669
IT_64138,2009-07-23,0,275,0,0,0.3,3801,7892
IT_64161,2009-07-23,1,57,0,0,0.7,3501,7178
IT_64164,2009-07-23,17,462,0,3,9,858,1239
IT_64165,2009-07-23,17,358,0,3,4.5,2418,11873
IT_64219,2009-07-23,21,24,10,0,48,4514,6386
IT_64220,2009-07-23,21,76,0,0,1.7,4835,7583
IT_64223,2009-07-23,21,452,0,0,5.8,4659,5751
IT_64224,2009-07-23,21,469,0,0,0.7,4298,6128
IT_64226,2009-07-23,21,58,15,0,14.7,4361,6102
IT_64243,2009-07-24,0,3,0,0,0.6,3453,4641
IT_64247,2009-07-24,0,186,0,2,0.1,3229,5712
IT_64252,2009-07-24,0,268,0,2,3.2,1646,4105
IT_64284,2009-07-24,1,57,0,0,0.8,2467,7792
IT_64289,2009-07-24,17,358,0,3,2.5,1578,12966
IT_64293,2009-07-24,18,23,10,2,2011.5,1098,6506
IT_64301,2009-07-24,20,55,0,0,0.8,2440,5435
IT_64318,2009-07-24,20,403,0,0,2.4,3468,5100
IT_64341,2009-07-24,21,452,0,0,7.2,4345,6564
IT_64357,2009-07-25,0,3,0,0,0.3,3445,4367
IT_64377,2009-07-25,0,294,0,2,0.7,2253,6335
IT_64379,2009-07-25,0,367,0,0,11.3,4642,7584
IT_64400,2009-07-25,1,57,0,0,0.4,3565,7201
IT_64410,2009-07-25,4,458,0,0,3.4,7434,9630
IT_64420,2009-07-25,20,55,0,0,0.6,3471,4688
IT_64437,2009-07-25,20,403,0,0,2.8,3686,4490
IT_64470,2009-07-25,21,58,15,2,14.7,4400,6087
IT_64476,2009-07-25,5,471,1,2,1.7,2378,3061
IT_64478,2009-07-25,5,98,0,0,9.8,998,2519
IT_64494,2009-07-26,0,1,0,0,2.7,1324,5481
IT_64498,2009-07-26,0,268,0,2,9.8,1861,3776
IT_64543,2009-07-26,20,55,0,0,0.9,2627,4911
IT_64557,2009-07-26,20,403,0,0,2.3,3908,5511
IT_64583,2009-07-26,21,24,10,0,23.7,5208,6988
IT_64586,2009-07-26,21,452,0,0,4.7,4380,6014
IT_64596,2009-07-26,5,98,0,0,5.7,921,2805
IT_64613,2009-07-27,0,268,0,2,0.8,2417,4138
IT_64643,2009-07-27,1,57,0,0,1,3594,6991
IT_64677,2009-07-27,20,403,0,0,2.3,3872,5101
IT_64699,2009-07-27,21,24,10,0,18.3,4408,6626
IT_64702,2009-07-27,21,452,0,0,3.9,4446,6563
IT_64711,2009-07-27,5,98,0,0,5.2,1122,2740
IT_64721,2009-07-28,0,3,0,0,0.1,3624,4624
IT_64732,2009-07-28,0,268,0,2,8,2975,4031
IT_64761,2009-07-28,1,57,0,0,0.9,2988,6569
IT_64780,2009-07-28,20,55,0,0,1.1,2347,4924
IT_64784,2009-07-28,20,40,0,0,2.6,4525,7276
IT_64799,2009-07-28,20,30,0,0,0.3,3640,4527
IT_64826,2009-07-28,5,98,0,0,4.3,1039,2585
IT_64836,2009-07-29,0,186,0,0,0.2,3670,5777
IT_64854,2009-07-29,17,358,0,3,1.2,2893,8967
IT_64859,2009-07-29,20,40,0,0,0.2,4349,6048
IT_64870,2009-07-29,21,452,0,0,0,4813,6509
IT_64876,2009-07-29,5,98,0,0,3.6,1125,2706
IT_64892,2009-07-30,0,268,0,2,0.8,2097,4036
IT_64905,2009-07-30,1,57,0,0,1,3374,5655
IT_64909,2009-07-30,20,93,0,2,1.2,2969,5375
IT_64936,2009-07-30,3,62,0,0,43.8,2327,7170
IT_64943,2009-07-30,21,152,0,0,2.7,2215,3741
IT_64944,2009-07-30,5,98,0,0,4.6,1106,2690
IT_64945,2009-07-30,5,101,0,0,1,1710,2166
IT_64949,2009-07-31,23,204,1,0,57.9,3069,5049
IT_64963,2009-07-31,0,275,0,0,0.1,4489,5929
IT_64984,2009-07-31,1,57,0,0,0.6,3498,6801
IT_65004,2009-07-31,20,55,0,0,1.2,2587,4384
IT_65043,2009-07-31,21,58,15,0,11.3,4533,6518
IT_65056,2009-08-01,0,3,0,0,0.6,3400,5057
IT_65059,2009-08-01,0,186,0,0,0.3,3807,5820
IT_65112,2009-08-01,18,23,10,2,1597.7,1335,6882
IT_65146,2009-08-01,3,63,0,1,1.7,5824,8860
IT_65147,2009-08-01,3,62,0,0,132.7,1539,6486
IT_65154,2009-08-01,21,445,0,0,1.8,5158,7212
IT_65156,2009-08-01,21,165,0,0,9.1,3122,4988
IT_65158,2009-08-01,21,24,10,0,11.8,5064,6332
IT_65177,2009-08-02,0,3,0,0,0.1,3594,4654
IT_65210,2009-08-02,1,456,1,0,0.3,4052,7949
IT_65221,2009-08-02,1,57,0,0,3.7,3113,4808
IT_65224,2009-08-02,6,215,10,2,398.4,497,933
IT_65231,2009-08-02,17,462,0,3,36.6,720,1163
IT_65232,2009-08-02,17,358,0,3,2.3,3102,12506
IT_65235,2009-08-02,17,10,15,3,8.8,762,1489
IT_65238,2009-08-02,18,23,10,2,1364.8,1002,7005
IT_65242,2009-08-02,20,93,0,2,0.3,3345,5111
IT_65246,2009-08-02,20,55,0,0,1.2,3720,5824
IT_65269,2009-08-02,3,62,0,0,3588.9,2802,6880
IT_65283,2009-08-02,21,24,10,0,11.1,4850,6805
IT_65293,2009-08-02,5,209,0,2,1.2,920,1473
IT_65301,2009-08-03,0,3,0,0,0.6,3249,5087
IT_65311,2009-08-03,0,268,0,0,0.6,2299,3428
IT_65314,2009-08-03,0,275,0,0,1.3,2055,13508
IT_65343,2009-08-03,1,57,0,0,0.7,3112,7140
IT_65358,2009-08-03,20,93,0,2,0.2,3785,5773
IT_65361,2009-08-03,20,55,0,0,0.2,3841,5984
IT_65373,2009-08-03,20,104,13,0,1.2,1924,6641
IT_65387,2009-08-03,3,63,0,1,4.2,2669,8223
IT_65401,2009-08-03,21,24,10,0,16.7,4868,7274
IT_65404,2009-08-03,21,452,0,0,1.7,4712,6567
IT_65409,2009-08-03,21,220,0,0,58.6,4070,5516
IT_65428,2009-08-04,0,294,0,2,0.8,3204,5400
IT_65456,2009-08-04,18,23,10,2,1848.8,1290,7417
IT_65461,2009-08-04,20,55,0,0,1.6,3231,5822
IT_65480,2009-08-04,3,62,0,0,64,1860,16656
IT_65498,2009-08-05,0,3,0,0,0.2,3029,4478
IT_65525,2009-08-05,1,57,0,0,0.9,4100,8166
IT_65549,2009-08-05,21,58,15,0,10.9,4434,6142
IT_65551,2009-08-05,5,163,0,0,0.2,510,799
IT_65575,2009-08-06,0,450,0,0,1.6,2295,4925
IT_65587,2009-08-06,6,216,10,0,41,409,657
IT_65588,2009-08-06,6,216,17,0,0,261,488
IT_65607,2009-08-06,20,55,0,0,1.1,2430,6500
IT_65636,2009-08-06,3,113,0,0,5.2,2910,7883
IT_65646,2009-08-06,21,452,0,0,1.8,4413,6740
IT_65649,2009-08-06,21,58,15,0,10.3,4336,6105
IT_65660,2009-08-07,0,3,0,0,0.4,2822,4968
IT_65663,2009-08-07,0,70,0,2,9.8,1303,5636
IT_65700,2009-08-07,1,57,0,0,0.6,2858,7482
IT_65702,2009-08-07,6,217,10,1,707.3,379,571
IT_65721,2009-08-07,20,93,0,2,0.6,3050,5421
IT_65734,2009-08-07,20,94,0,2,3.2,882,5455
IT_65760,2009-08-07,21,452,0,0,1.4,4991,6643
IT_65763,2009-08-07,21,58,15,0,9.4,4612,6347
IT_65774,2009-08-08,0,3,0,0,0.1,3644,5183
IT_65807,2009-08-08,1,57,0,0,0.6,3685,8041
IT_65816,2009-08-08,4,458,0,0,4.5,7517,9580
IT_65828,2009-08-08,20,93,0,2,0.2,3439,4899
IT_65832,2009-08-08,20,55,0,0,1,3614,5335
IT_65861,2009-08-08,3,113,0,0,6.8,1607,5237
IT_65879,2009-08-08,21,58,15,0,8.9,4520,6489
IT_65889,2009-08-09,23,204,1,0,51.8,4519,7027
IT_65892,2009-08-09,0,3,0,0,0.2,1367,1733
IT_65896,2009-08-09,0,186,0,0,0.1,3837,5485
IT_65901,2009-08-09,0,268,0,2,3.3,2495,4063
IT_65930,2009-08-09,1,57,0,0,0.4,3655,7007
IT_65949,2009-08-09,20,93,0,2,0.6,4006,5684
IT_65951,2009-08-09,20,55,0,0,0.3,3973,5936
IT_65999,2009-08-09,21,205,10,0,0.7,2810,4100
IT_66003,2009-08-09,5,471,1,2,1.1,2446,3182
IT_66005,2009-08-09,5,101,0,0,0.3,1906,2806
IT_66010,2009-08-10,0,3,0,0,0.1,3562,5320
IT_66015,2009-08-10,0,1,0,0,4.3,1515,5353
IT_66030,2009-08-10,0,294,0,2,0.2,1683,2084
IT_66058,2009-08-10,18,23,10,2,1823.7,1514,5922
IT_66061,2009-08-10,20,93,0,2,0.2,3858,5874
IT_66064,2009-08-10,20,55,0,0,0.1,3095,4121
IT_66090,2009-08-10,9,60,1,3,1342.3,195,1072
IT_66096,2009-08-10,21,162,0,1,1.1,4909,6162
IT_66101,2009-08-10,21,24,10,0,27.9,4856,6641
IT_66107,2009-08-10,21,58,15,0,6.7,4860,6211
IT_66113,2009-08-10,5,101,0,0,1.1,1651,2149
IT_66122,2009-08-11,0,3,0,0,0.4,3523,4525
IT_66138,2009-08-11,0,283,0,0,1.1,3134,5153
IT_66179,2009-08-11,20,55,0,0,1.6,2365,5059
IT_66202,2009-08-11,3,62,0,0,53.6,2193,13532
IT_66210,2009-08-11,21,179,0,0,1.8,2788,3578
IT_66219,2009-08-11,21,469,0,0,0.5,4391,6370
IT_66231,2009-08-12,0,3,0,0,0.3,2607,4608
IT_66282,2009-08-12,21,452,0,0,1.7,4949,6684
IT_66297,2009-08-13,0,186,0,0,0.2,3632,5263
IT_66324,2009-08-13,17,358,0,3,4.9,3726,11159
IT_66365,2009-08-13,21,165,0,0,8.9,3032,4812
IT_66372,2009-08-13,21,58,15,0,4.5,4972,6670
IT_66377,2009-08-13,5,471,1,2,3.1,2471,3467
IT_66389,2009-08-14,0,186,0,0,0.2,3114,5248
IT_66448,2009-08-14,20,55,0,0,1.5,2401,4886
IT_66451,2009-08-14,20,40,0,0,0.2,4508,6453
IT_66465,2009-08-14,20,403,0,0,2.4,3812,5159
IT_66477,2009-08-14,3,62,0,0,143.8,1963,16655
IT_66487,2009-08-14,21,14,0,0,2.7,4168,5224
IT_66492,2009-08-14,21,24,10,0,17.5,5139,7109
IT_66508,2009-08-15,0,3,0,0,0.1,3552,4623
IT_66512,2009-08-15,0,186,0,0,0.2,2901,4573
IT_66528,2009-08-15,0,294,0,2,0.2,2915,5011
IT_66548,2009-08-15,1,57,0,0,0.5,3628,7235
IT_66601,2009-08-15,9,60,1,3,321.8,252,1256
IT_66613,2009-08-15,21,24,10,0,22.9,4828,7026
IT_66616,2009-08-15,21,452,0,0,2.3,4885,6785
IT_66618,2009-08-15,21,58,10,0,4.9,4710,5897
IT_66630,2009-08-16,0,3,0,0,0.3,3317,5668
IT_66635,2009-08-16,0,186,0,0,0.2,3242,5267
IT_66636,2009-08-16,0,66,1,0,0.2,2414,4383
IT_66674,2009-08-16,1,57,0,0,0.9,2417,6552
IT_66683,2009-08-16,17,11,0,3,4.9,453,1169
IT_66690,2009-08-16,20,55,0,0,0.6,2331,6550
IT_66699,2009-08-16,20,94,0,2,12.3,896,4934
IT_66721,2009-08-16,9,60,1,3,39,420,1277
IT_66738,2009-08-16,21,58,10,0,5.5,4482,6404
IT_66749,2009-08-17,0,3,0,0,0.4,2899,5719
IT_66752,2009-08-17,0,186,0,0,0.3,3249,5244
IT_66760,2009-08-17,0,268,0,2,1,2506,3780
IT_66804,2009-08-17,18,23,10,2,0,1129,6962
IT_66811,2009-08-17,20,55,0,0,0.9,3025,6539
IT_66820,2009-08-17,20,94,0,2,4.2,879,5026
IT_66851,2009-08-17,21,448,0,0,1.2,2932,4517
IT_66852,2009-08-17,21,24,10,0,11.4,5008,6987
IT_66856,2009-08-17,21,452,0,0,3.6,4377,6191
IT_66907,2009-08-18,1,57,0,0,0.6,3378,7016
IT_66918,2009-08-18,20,93,0,2,0.6,4000,6563
IT_66935,2009-08-18,20,124,0,0,0.1,2316,3277
IT_66952,2009-08-18,21,179,0,0,0.6,2677,3639
IT_66954,2009-08-18,21,14,0,0,2.3,4253,5822
IT_66961,2009-08-18,21,452,0,0,2.3,4640,6607
IT_66962,2009-08-18,21,58,10,0,6.9,4642,6172
IT_66995,2009-08-19,1,57,0,0,0.8,3574,7425
IT_67011,2009-08-19,21,179,0,0,1.2,2782,3483
IT_67028,2009-08-20,0,3,0,0,0.3,3430,5639
IT_67043,2009-08-20,0,294,0,2,0.4,3520,5340
IT_67059,2009-08-20,1,57,0,0,0.4,3171,7909
IT_67071,2009-08-20,18,23,10,2,1242.1,1518,7628
IT_67078,2009-08-20,20,55,0,0,1.3,4115,5567
IT_67107,2009-08-20,9,60,1,3,438.7,211,1550
IT_67111,2009-08-20,21,445,0,0,2.1,3773,5873
IT_67113,2009-08-20,21,14,0,0,2.5,4111,5936
IT_67119,2009-08-20,21,24,10,0,8.4,5147,7862
IT_67134,2009-08-21,0,3,0,0,0.1,3910,5398
IT_67176,2009-08-21,17,358,0,3,1.5,3699,12020
IT_67182,2009-08-21,18,23,10,2,983.9,1587,7288
IT_67190,2009-08-21,20,55,0,0,0.5,3656,6301
IT_67203,2009-08-21,20,124,0,0,0.2,3045,4048
IT_67223,2009-08-21,21,24,10,0,34.9,5056,7565
IT_67236,2009-08-22,0,3,0,0,0.4,3220,5359
